Name,Address,Source,XmlTag,RawName
SaveimageCoverStrategy,0x202c000c,RegAddrGroup,Integer,SaveimageCoverStrategy_RegAddr
SaveimageCustomFileName,0x202c00d0,RegAddrGroup,Integer,SaveimageCustomFileName_RegAddr
SaveimageFileNameStrategy,0x202c008c,RegAddrGroup,Integer,SaveimageFileNameStrategy_RegAddr
SaveimageFrameIdEnable,0x202c0010,RegAddrGroup,Integer,SaveimageFrameIdEnable_RegAddr
SaveimageImageFormat,0x202c0008,RegAddrGroup,Integer,SaveimageImageFormat_RegAddr
SaveimageOutputCondition,0x202c003c,RegAddrGroup,Integer,SaveimageOutputCondition_RegAddr
SaveimageProcessStatusEnable,0x202c0014,RegAddrGroup,Integer,SaveimageProcessStatusEnable_RegAddr
SaveimageSaveStrategy,0x202c0000,RegAddrGroup,Integer,SaveimageSaveStrategy_RegAddr
SaveimageSaveType,0x202c0004,RegAddrGroup,Integer,SaveimageSaveType_RegAddr
SaveimageSeperatorTextAddr,0x202c0028,RegAddrGroup,Integer,SaveimageSeperatorTextAddr
SaveimageStartEndTextAddr,0x202c0018,RegAddrGroup,Integer,SaveimageStartEndTextAddr
SaveimageTriggerIdEnable,0x202c0084,RegAddrGroup,Integer,SaveimageTriggerIdEnable_RegAddr
ScAdjustModuleSeq,0x04000200,RegAddrGroup,Integer,ScAdjustModuleSeq_RegAddr
ScDeviceAlgoAbilityParam,0x01000340,RegAddrGroup,Integer,ScDeviceAlgoAbilityParam_RegAddr
ScDeviceAppVersion,0x0020024c,RegAddrGroup,Integer,ScDeviceAppVersion_RegAddr
ScDeviceBaseImageMaxNum,0x0100030c,RegAddrGroup,Integer,ScDeviceBaseImageMaxNum_RegAddr
ScDeviceBoardCalibTestImg,0x01000334,RegAddrGroup,Integer,ScDeviceBoardCalibTestImg_RegAddr
ScDeviceCalibrationType,0x0020029c,RegAddrGroup,Integer,ScDeviceCalibrationType_RegAddr
ScDeviceCmdResetNumber,0x00ff0118,RegAddrGroup,Integer,ScDeviceCmdResetNumber_RegAddr
ScDeviceConfirmPassword,0x00200208,RegAddrGroup,Integer,ScDeviceConfirmPassword_RegAddr
ScDeviceCpuUsage,0x002002a8,RegAddrGroup,Integer,ScDeviceCpuUsage_RegAddr
ScDeviceCurrentSolutionName,0x00200000,RegAddrGroup,Integer,ScDeviceCurrentSolutionName_RegAddr
ScDeviceCurrentUsername,0x002003c0,RegAddrGroup,Integer,ScDeviceCurrentUsername_RegAddr
ScDeviceDlocrdetectMaxImageNum,0x01000328,RegAddrGroup,Integer,ScDeviceDlocrdetectMaxImageNum_RegAddr
ScDeviceDlocrdetectMaxLabelNum,0x0100032c,RegAddrGroup,Integer,ScDeviceDlocrdetectMaxLabelNum_RegAddr
ScDeviceDlocrdetectMaxSampleNumInLabel,0x01000330,RegAddrGroup,Integer,ScDeviceDlocrdetectMaxSampleNumInLabel_RegAddr
ScDeviceFlashUsage,0x00200400,RegAddrGroup,Integer,ScDeviceFlashUsage_RegAddr
ScDeviceImagePixelFormat,0x01000440,RegAddrGroup,Integer,ScDeviceImagePixelFormat_RegAddr
ScDeviceIoMonitorSupport,0x01000444,RegAddrGroup,Integer,ScDeviceIoMonitorSupport_RegAddr
ScDeviceMaintainEnable,0x00200338,RegAddrGroup,Integer,ScDeviceMaintainEnable_RegAddr
ScDeviceMaintainPassword,0x0020033c,RegAddrGroup,Integer,ScDeviceMaintainPassword_RegAddr
ScDeviceMemUsage,0x002002ac,RegAddrGroup,Integer,ScDeviceMemUsage_RegAddr
ScDeviceMmzUsage,0x002002b0,RegAddrGroup,Integer,ScDeviceMmzUsage_RegAddr
ScDeviceModelTrainProgressPushTimeout,0x01000338,RegAddrGroup,Integer,ScDeviceModelTrainProgressPushTimeout_RegAddr
ScDeviceNTPInterval,0x00200298,RegAddrGroup,Integer,ScDeviceNTPInterval_RegAddr
ScDeviceNTPPort,0x00200294,RegAddrGroup,Integer,ScDeviceNTPPort_RegAddr
ScDeviceNTPServerIP,0x00200164,RegAddrGroup,Integer,ScDeviceNTPServerIP_RegAddr
ScDeviceNewPassword,0x002001c8,RegAddrGroup,Integer,ScDeviceNewPassword_RegAddr
ScDeviceOlclassifyMaxImageNum,0x01000310,RegAddrGroup,Integer,ScDeviceOlclassifyMaxImageNum_RegAddr
ScDeviceOlclassifyMaxLabelNum,0x01000314,RegAddrGroup,Integer,ScDeviceOlclassifyMaxLabelNum_RegAddr
ScDeviceOlclassifyMaxSampleNumInLabel,0x01000318,RegAddrGroup,Integer,ScDeviceOlclassifyMaxSampleNumInLabel_RegAddr
ScDeviceOldPassword,0x00200188,RegAddrGroup,Integer,ScDeviceOldPassword_RegAddr
ScDeviceOlodtMaxImageNum,0x0100031c,RegAddrGroup,Integer,ScDeviceOlodtMaxImageNum_RegAddr
ScDeviceOlodtMaxLabelNum,0x01000320,RegAddrGroup,Integer,ScDeviceOlodtMaxLabelNum_RegAddr
ScDeviceOlodtMaxSampleNumInLabel,0x01000324,RegAddrGroup,Integer,ScDeviceOlodtMaxSampleNumInLabel_RegAddr
ScDeviceOperatorEnable,0x0020037c,RegAddrGroup,Integer,ScDeviceOperatorEnable_RegAddr
ScDeviceOperatorPassword,0x00200380,RegAddrGroup,Integer,ScDeviceOperatorPassword_RegAddr
ScDevicePendingMode,0x040004ac,RegAddrGroup,Integer,ScDevicePendingMode_RegAddr
ScDeviceResetPassword,0x00200250,RegAddrGroup,Integer,ScDeviceResetPassword_RegAddr
ScDeviceSettingTime,0x00200144,RegAddrGroup,Integer,ScDeviceSettingTime_RegAddr
ScDeviceSettingTimeCommand,0x00200120,RegAddrGroup,Integer,ScDeviceSettingTimeCommand_RegAddr
ScDeviceSolutionNgNumber_HiRegAddr,0x00200110,RegAddrGroup,Integer,ScDeviceSolutionNgNumber_HiRegAddr
ScDeviceSolutionNgNumber_LoRegAddr,0x00200114,RegAddrGroup,Integer,ScDeviceSolutionNgNumber_LoRegAddr
ScDeviceSolutionRunningResult,0x0020011c,RegAddrGroup,Integer,ScDeviceSolutionRunningResult_RegAddr
ScDeviceSolutionRunningState,0x00200184,RegAddrGroup,Integer,ScDeviceSolutionRunningState_RegAddr
ScDeviceSolutionRunningTime_HiRegAddr,0x00200100,RegAddrGroup,Integer,ScDeviceSolutionRunningTime_HiRegAddr
ScDeviceSolutionRunningTime_LoRegAddr,0x00200104,RegAddrGroup,Integer,ScDeviceSolutionRunningTime_LoRegAddr
ScDeviceSolutionTotalNumber_HiRegAddr,0x00200108,RegAddrGroup,Integer,ScDeviceSolutionTotalNumber_HiRegAddr
ScDeviceSolutionTotalNumber_LoRegAddr,0x0020010c,RegAddrGroup,Integer,ScDeviceSolutionTotalNumber_LoRegAddr
ScDeviceTechnicianAuthority,0x002002f8,RegAddrGroup,Integer,ScDeviceTechnicianAuthority_RegAddr
ScDeviceTechnicianEnable,0x002002b4,RegAddrGroup,Integer,ScDeviceTechnicianEnable_RegAddr
ScDeviceTechnicianPassword,0x002002b8,RegAddrGroup,Integer,ScDeviceTechnicianPassword_RegAddr
ScDeviceTime,0x00200124,RegAddrGroup,Integer,ScDeviceTime_RegAddr
ScEncoderOutputCount,0x00200408,RegAddrGroup,Integer,ScEncoderOutputCount_RegAddr
ScErrorCode,0x00041700,RegAddrGroup,Integer,ScErrorCode_RegAddr
ScFileAccessBlockSize,0x0100033c,RegAddrGroup,Integer,ScFileAccessBlockSize_RegAddr
ScFileAccessBuffer,0x03200000,RegAddrGroup,Integer,ScFileAccessBuffer_RegAddr
ScFileOperation_Addr,0x03100000,RegAddrGroup,Integer,ScFileOperation_Addr
ScFileSeek_Addr,0x03100020,RegAddrGroup,Integer,ScFileSeek_Addr
ScImgPushType,0x040003d4,RegAddrGroup,Integer,ScImgPushType_RegAddr
ScLanguage,0x00200248,RegAddrGroup,Integer,ScLanguage_RegAddr
ScModuleIntegrityState,0x04000208,RegAddrGroup,Integer,ScModuleIntegrityState_RegAddr
ScProjErrorCode,0x00041704,RegAddrGroup,Integer,ScProjErrorCode_RegAddr
ScPushRate,0x040001cc,RegAddrGroup,Integer,ScPushRate_RegAddr
ScPushState,0x040001c8,RegAddrGroup,Integer,ScPushState_RegAddr
ScPushType,0x040001c4,RegAddrGroup,Integer,ScPushType_RegAddr
ScResultOutputMode,0x00200404,RegAddrGroup,Integer,ScResultOutputMode_RegAddr
ScScheduledTransEnable,0x002002a0,RegAddrGroup,Integer,ScScheduledTransEnable_RegAddr
ScScheduledTransTime,0x002002a4,RegAddrGroup,Integer,ScScheduledTransTime_RegAddr
ScStaticImageMode,0x04000204,RegAddrGroup,Integer,ScStaticImageMode_RegAddr
ScTrainImgType,0x04000220,RegAddrGroup,Integer,ScTrainImgType_RegAddr
ScTrainModelRate,0x040004a8,RegAddrGroup,Integer,ScTrainModelRate_RegAddr
ScaleTransformDeleteModelName,0x205b0080,RegAddrGroup,Integer,ScaleTransformDeleteModelName_RegAddr
ScaleTransformModelMangListShowEnable,0x205b0180,RegAddrGroup,Integer,ScaleTransformModelMangListShowEnable_RegAddr
ScaleTransformResultDrawEnable,0x205b01c4,RegAddrGroup,Integer,ScaleTransformResultDrawEnable_RegAddr
ScaleTransformSwitchModelName,0x205b0100,RegAddrGroup,Integer,ScaleTransformSwitchModelName_RegAddr
ScaleTransformUploadModelName,0x205b0000,RegAddrGroup,Integer,ScaleTransformUploadModelName_RegAddr
ScaletransformModuleCustomName,0x205b0184,RegAddrGroup,Integer,ScaletransformModuleCustomName_RegAddr
ScriptEnterPub,0x20500004,RegAddrGroup,Integer,ScriptEnterPub_RegAddr
ScriptEnterSub,0x20500000,RegAddrGroup,Integer,ScriptEnterSub_RegAddr
SecurityEnableSSH,0x05011000,RegAddrGroup,Integer,SecurityEnableSSH_RegAddr
SerialtransBaudrate,0x202e0004,RegAddrGroup,Integer,SerialtransBaudrate_RegAddr
SerialtransDataBits,0x202e0008,RegAddrGroup,Integer,SerialtransDataBits_RegAddr
SerialtransEnable,0x202e0014,RegAddrGroup,Integer,SerialtransEnable_RegAddr
SerialtransParity,0x202e000c,RegAddrGroup,Integer,SerialtransParity_RegAddr
SerialtransSerialMode,0x202e0000,RegAddrGroup,Integer,SerialtransSerialMode_RegAddr
SerialtransStopBits,0x202e0010,RegAddrGroup,Integer,SerialtransStopBits_RegAddr
SolutionDISwitchSrcCfg,0x0400020c,RegAddrGroup,Integer,SolutionDISwitchSrcCfg_RegAddr
SolutionSwitchFailRetString,0x04000478,RegAddrGroup,Integer,SolutionSwitchFailRetString_RegAddr
SolutionSwitchMode,0x040000d0,RegAddrGroup,Integer,SolutionSwitchMode_RegAddr
SolutionSwitchRetString,0x040001e0,RegAddrGroup,Integer,SolutionSwitchRetString_RegAddr
SolutionSwitchSource,0x040000d4,RegAddrGroup,Integer,SolutionSwitchSource_RegAddr
SolutionSwitchString,0x040000d8,RegAddrGroup,Integer,SolutionSwitchString_RegAddr
SolutionSwitchSuffixString,0x04000498,RegAddrGroup,Integer,SolutionSwitchSuffixString_RegAddr
SpecklecountAlgorithmVersion,0x202100a0,RegAddrGroup,Integer,SpecklecountAlgorithmVersion_RegAddr
SpecklecountHighThreshold,0x20210084,RegAddrGroup,Integer,SpecklecountHighThreshold_RegAddr
SpecklecountLowThreshold,0x20210080,RegAddrGroup,Integer,SpecklecountLowThreshold_RegAddr
SpecklecountMaskImgDrawEnable,0x20210178,RegAddrGroup,Integer,SpecklecountMaskImgDrawEnable_RegAddr
SpecklecountMaxArea,0x2021009c,RegAddrGroup,Integer,SpecklecountMaxArea_RegAddr
SpecklecountMinArea,0x20210098,RegAddrGroup,Integer,SpecklecountMinArea_RegAddr
SpecklecountModuleCustomName,0x20210120,RegAddrGroup,Integer,SpecklecountModuleCustomName_RegAddr
SpecklecountNumberLimitHigh,0x20210094,RegAddrGroup,Integer,SpecklecountNumberLimitHigh_RegAddr
SpecklecountNumberLimitLow,0x20210090,RegAddrGroup,Integer,SpecklecountNumberLimitLow_RegAddr
SpecklecountNumberLimitMax,0x2021008c,RegAddrGroup,Integer,SpecklecountNumberLimitMax_RegAddr
SpecklecountResultDrawEnable,0x20210160,RegAddrGroup,Integer,SpecklecountResultDrawEnable_RegAddr
SpecklecountRoiType,0x20210000,RegAddrGroup,Integer,SpecklecountRoiType_RegAddr
SpecklecountSubFixtureEnable,0x20210174,RegAddrGroup,Integer,SpecklecountSubFixtureEnable_RegAddr
SpecklecountThresholdReverse,0x20210088,RegAddrGroup,Integer,SpecklecountThresholdReverse_RegAddr
SpeckleexistAlgorithmVersion,0x20220098,RegAddrGroup,Integer,SpeckleexistAlgorithmVersion_RegAddr
SpeckleexistHighThreshold,0x20220084,RegAddrGroup,Integer,SpeckleexistHighThreshold_RegAddr
SpeckleexistLowThreshold,0x20220080,RegAddrGroup,Integer,SpeckleexistLowThreshold_RegAddr
SpeckleexistMaskImgDrawEnable,0x20220170,RegAddrGroup,Integer,SpeckleexistMaskImgDrawEnable_RegAddr
SpeckleexistMaxArea,0x20220094,RegAddrGroup,Integer,SpeckleexistMaxArea_RegAddr
SpeckleexistMinArea,0x20220090,RegAddrGroup,Integer,SpeckleexistMinArea_RegAddr
SpeckleexistModuleCustomName,0x20220118,RegAddrGroup,Integer,SpeckleexistModuleCustomName_RegAddr
SpeckleexistResultDrawEnable,0x20220158,RegAddrGroup,Integer,SpeckleexistResultDrawEnable_RegAddr
SpeckleexistResultRevert,0x2022008c,RegAddrGroup,Integer,SpeckleexistResultRevert_RegAddr
SpeckleexistRoiType,0x20220000,RegAddrGroup,Integer,SpeckleexistRoiType_RegAddr
SpeckleexistSubFixtureEnable,0x2022016c,RegAddrGroup,Integer,SpeckleexistSubFixtureEnable_RegAddr
SpeckleexistThresholdReverse,0x20220088,RegAddrGroup,Integer,SpeckleexistThresholdReverse_RegAddr
SrcOperateModuleName,0x04000090,RegAddrGroup,Integer,SrcOperateModuleName_RegAddr
SrcOperateSolutionName,0x04000010,RegAddrGroup,Integer,SrcOperateSolutionName_RegAddr
StartSignal,0x05000004,RegAddrGroup,Integer,StartSignal_RegAddr
StartSignalNGResponse,0x05000104,RegAddrGroup,Integer,StartSignalNGResponse_RegAddr
StartSignalOKResponse,0x05000084,RegAddrGroup,Integer,StartSignalOKResponse_RegAddr
StartUpRunMode,0x09001000,RegAddrGroup,Integer,StartUpRunMode_RegAddr
StringcompareBigAlphVerifyEnable,0x20490018,RegAddrGroup,Integer,StringcompareBigAlphVerifyEnable_RegAddr
StringcompareCompareType,0x20490000,RegAddrGroup,Integer,StringcompareCompareType_RegAddr
StringcompareCreateGroupName,0x20490638,RegAddrGroup,Integer,StringcompareCreateGroupName_RegAddr
StringcompareDataSourceParamType,0x20490234,RegAddrGroup,Integer,StringcompareDataSourceParamType_RegAddr
StringcompareDateTimeSortType,0x2049002c,RegAddrGroup,Integer,StringcompareDateTimeSortType_RegAddr
StringcompareDateTimeType,0x20490020,RegAddrGroup,Integer,StringcompareDateTimeType_RegAddr
StringcompareDeleteGroupName,0x2049063c,RegAddrGroup,Integer,StringcompareDeleteGroupName_RegAddr
StringcompareEnable,0x2049022c,RegAddrGroup,Integer,StringcompareEnable_RegAddr
StringcompareFilterString,0x204900f4,RegAddrGroup,Integer,StringcompareFilterString_RegAddr
StringcompareFixedString,0x204901a0,RegAddrGroup,Integer,StringcompareFixedString_RegAddr
StringcompareMaxGroupNum,0x2049073c,RegAddrGroup,Integer,StringcompareMaxGroupNum_RegAddr
StringcompareModuleCustomName,0x20490030,RegAddrGroup,Integer,StringcompareModuleCustomName_RegAddr
StringcompareNumberLimitEnable,0x20490004,RegAddrGroup,Integer,StringcompareNumberLimitEnable_RegAddr
StringcompareNumberLimitHigh,0x2049000c,RegAddrGroup,Integer,StringcompareNumberLimitHigh_RegAddr
StringcompareNumberLimitLow,0x20490008,RegAddrGroup,Integer,StringcompareNumberLimitLow_RegAddr
StringcompareNumberVerifyEnable,0x20490010,RegAddrGroup,Integer,StringcompareNumberVerifyEnable_RegAddr
StringcomparePmShowEnable,0x20490230,RegAddrGroup,Integer,StringcomparePmShowEnable_RegAddr
StringcompareRangeOffsetHigh,0x20490024,RegAddrGroup,Integer,StringcompareRangeOffsetHigh_RegAddr
StringcompareRegularExpressionEdit,0x204901e0,RegAddrGroup,Integer,StringcompareRegularExpressionEdit_RegAddr
StringcompareResultDrawEnable,0x20490070,RegAddrGroup,Integer,StringcompareResultDrawEnable_RegAddr
StringcompareResultRevert,0x20490028,RegAddrGroup,Integer,StringcompareResultRevert_RegAddr
StringcompareSmallAlphVerifyEnable,0x20490014,RegAddrGroup,Integer,StringcompareSmallAlphVerifyEnable_RegAddr
StringcompareSpecialCharVerifyEnable,0x2049001c,RegAddrGroup,Integer,StringcompareSpecialCharVerifyEnable_RegAddr
StringcompareSpecialString,0x20490140,RegAddrGroup,Integer,StringcompareSpecialString_RegAddr
StringcompareStrCachingAddr,0x2049020c,RegAddrGroup,Integer,StringcompareStrCachingAddr
StringcompareStrCachingEnable,0x20490208,RegAddrGroup,Integer,StringcompareStrCachingEnable_RegAddr
StringcompareStrInterceptEnable,0x20490134,RegAddrGroup,Integer,StringcompareStrInterceptEnable_RegAddr
StringcompareStrInterceptHigh,0x2049013c,RegAddrGroup,Integer,StringcompareStrInterceptHigh_RegAddr
StringcompareStrInterceptLow,0x20490138,RegAddrGroup,Integer,StringcompareStrInterceptLow_RegAddr
StringcompareSubIndustStrIndex,0x20490238,RegAddrGroup,Integer,StringcompareSubIndustStrIndex_RegAddr
StringcompareSubString1IndexStr,0x20490180,RegAddrGroup,Integer,StringcompareSubString1IndexStr_RegAddr
StringcompareSubString2IndexStr,0x204901e8,RegAddrGroup,Integer,StringcompareSubString2IndexStr_RegAddr
StringcompareSwitchGroupName,0x204906bc,RegAddrGroup,Integer,StringcompareSwitchGroupName_RegAddr
StringcompareVerifyEnable,0x204901e4,RegAddrGroup,Integer,StringcompareVerifyEnable_RegAddr
StringcutModuleCustomName,0x20600068,RegAddrGroup,Integer,StringcutModuleCustomName_RegAddr
StringcutResultRevert,0x206000a8,RegAddrGroup,Integer,StringcutResultRevert_RegAddr
StrobeLinePreDelayMaxInq,0x000102b8,RegAddrGroup,Integer,StrobeLinePreDelayMaxInq_RegAddr
StrobeLinePreDelayMinInq,0x000102b4,RegAddrGroup,Integer,StrobeLinePreDelayMinInq_RegAddr
StrobeLineSelector,0x00031604,RegAddrGroup,Integer,StrobeLineSelector_RegAddr
SubModuleID,0x0400013c,RegAddrGroup,Integer,SubModuleID_RegAddr
SubModuleName,0x04000140,RegAddrGroup,Integer,SubModuleName_RegAddr
SubModuleStyle,0x04000348,RegAddrGroup,Integer,SubModuleStyle_RegAddr
SubStrCutValueEnd,0x20600064,RegAddrGroup,Integer,SubStrCutValueEnd_RegAddr
SubStrCutValueStart,0x20600060,RegAddrGroup,Integer,SubStrCutValueStart_RegAddr
SubStringIndexStr,0x20600040,RegAddrGroup,Integer,SubStringIndexStr_RegAddr
Target_PA_sub_point_angle,0x205c0080,RegAddrGroup,Integer,Target_PA_sub_point_angle_RegAddr
Target_PA_sub_point_x,0x205c0000,RegAddrGroup,Integer,Target_PA_sub_point_x_RegAddr
Target_PA_sub_point_y,0x205c0040,RegAddrGroup,Integer,Target_PA_sub_point_y_RegAddr
TcpctransDestinHeartbeatIpAddr,0x20300040,RegAddrGroup,Integer,TcpctransDestinHeartbeatIpAddr
TcpctransDestinHeartbeatPort,0x20300050,RegAddrGroup,Integer,TcpctransDestinHeartbeatPort_RegAddr
TcpctransDestinIpAddr,0x20300000,RegAddrGroup,Integer,TcpctransDestinIpAddr
TcpctransDestinPort,0x20300010,RegAddrGroup,Integer,TcpctransDestinPort_RegAddr
TcpctransEnable,0x20300014,RegAddrGroup,Integer,TcpctransEnable_RegAddr
TcpctransHeartbeatInterval,0x2030003c,RegAddrGroup,Integer,TcpctransHeartbeatInterval_RegAddr
TcpctransHeartbeatTextAddr,0x2030001c,RegAddrGroup,Integer,TcpctransHeartbeatTextAddr
TcpctransHeartbeatTranMode,0x20300018,RegAddrGroup,Integer,TcpctransHeartbeatTranMode_RegAddr
TcpstransEnable,0x20310014,RegAddrGroup,Integer,TcpstransEnable_RegAddr
TcpstransHeartbeatInterval,0x2031003c,RegAddrGroup,Integer,TcpstransHeartbeatInterval_RegAddr
TcpstransHeartbeatTextAddr,0x2031001c,RegAddrGroup,Integer,TcpstransHeartbeatTextAddr
TcpstransHeartbeatTranMode,0x20310018,RegAddrGroup,Integer,TcpstransHeartbeatTranMode_RegAddr
TcpstransHostHeartbeatPort,0x20310040,RegAddrGroup,Integer,TcpstransHostHeartbeatPort_RegAddr
TcpstransHostIpAddr,0x20310000,RegAddrGroup,Integer,TcpstransHostIpAddr
TcpstransHostPort,0x20310010,RegAddrGroup,Integer,TcpstransHostPort_RegAddr
TestImageAbility,0x070002f4,RegAddrGroup,Integer,TestImageAbility_RegAddr
TestImageChgImgPos,0x07000164,RegAddrGroup,Integer,TestImageChgImgPos_RegAddr
TestImageCleanAll,0x07ff0160,RegAddrGroup,Integer,TestImageCleanAll_RegAddr
TestImageDelete,0x070002e8,RegAddrGroup,Integer,TestImageDelete_RegAddr
TestImageDeleteName,0x070000d8,RegAddrGroup,Integer,TestImageDeleteName_RegAddr
TestImageEnable,0x07000000,RegAddrGroup,Integer,TestImageEnable_RegAddr
TestImageGetAllImg,0x07000158,RegAddrGroup,Integer,TestImageGetAllImg_RegAddr
TestImageInquire,0x070000d4,RegAddrGroup,Integer,TestImageInquire_RegAddr
TestImageKeyword,0x07000054,RegAddrGroup,Integer,TestImageKeyword_RegAddr
TestImagePage,0x0700004c,RegAddrGroup,Integer,TestImagePage_RegAddr
TestImagePageAll,0x07000048,RegAddrGroup,Integer,TestImagePageAll_RegAddr
TestImagePageNumber,0x07000050,RegAddrGroup,Integer,TestImagePageNumber_RegAddr
TestImageRunOnce,0x070002ec,RegAddrGroup,Integer,TestImageRunOnce_RegAddr
TestImageRunStatus,0x070002f0,RegAddrGroup,Integer,TestImageRunStatus_RegAddr
TestImageSaveImport,0x070002e4,RegAddrGroup,Integer,TestImageSaveImport_RegAddr
TestImageSaveImportName,0x07000264,RegAddrGroup,Integer,TestImageSaveImportName_RegAddr
TestImageTimeEndDate,0x07000024,RegAddrGroup,Integer,TestImageTimeEndDate_RegAddr
TestImageTimeStartDate,0x07000004,RegAddrGroup,Integer,TestImageTimeStartDate_RegAddr
TestImageType,0x07000044,RegAddrGroup,Integer,TestImageType_RegAddr
TestImgCurrentRunPos,0x0700015c,RegAddrGroup,Integer,TestImgCurrentRunPos_RegAddr
TestImgNameImportAlgo,0x04000350,RegAddrGroup,Integer,TestImgNameImportAlgo_RegAddr
TestPattern,0x00030680,RegAddrGroup,Integer,TestPattern_RegAddr
TranslationCalibAlgorithmVersion,0x205d0010,RegAddrGroup,Integer,TranslationCalibAlgorithmVersion_RegAddr
TranslationCalibCalibType,0x205d0000,RegAddrGroup,Integer,TranslationCalibCalibType_RegAddr
TranslationCalibCameraMode,0x205d0218,RegAddrGroup,Integer,TranslationCalibCameraMode_RegAddr
TranslationCalibClearCoord,0x205d0220,RegAddrGroup,Integer,TranslationCalibClearCoord_RegAddr
TranslationCalibEditCalibPoint,0x205d0228,RegAddrGroup,Integer,TranslationCalibEditCalibPoint_RegAddr
TranslationCalibExportIcwal,0x205d0224,RegAddrGroup,Integer,TranslationCalibExportIcwal_RegAddr
TranslationCalibFreeDegree,0x205d0214,RegAddrGroup,Integer,TranslationCalibFreeDegree_RegAddr
TranslationCalibGetCalibType,0x205d0004,RegAddrGroup,Integer,TranslationCalibGetCalibType_RegAddr
TranslationCalibModuleCustomName,0x205d022c,RegAddrGroup,Integer,TranslationCalibModuleCustomName_RegAddr
TranslationCalibResultDrawEnable,0x205d0210,RegAddrGroup,Integer,TranslationCalibResultDrawEnable_RegAddr
TranslationCalibRotationTimes,0x205d000c,RegAddrGroup,Integer,TranslationCalibRotationTimes_RegAddr
TranslationCalibTranslationTimes,0x205d0008,RegAddrGroup,Integer,TranslationCalibTranslationTimes_RegAddr
TranslationCalibUploadCoord,0x205d021c,RegAddrGroup,Integer,TranslationCalibUploadCoord_RegAddr
TriggerAutoImageTuning,0x20010564,RegAddrGroup,Integer,TriggerAutoImageTuning_RegAddr
TriggerCacheMode,0x20010060,RegAddrGroup,Integer,TriggerCacheMode_RegAddr
TriggerDelay,0x20010064,RegAddrGroup,Integer,TriggerDelay_RegAddr
TriggerDelayAbsMax,0x00010220,RegAddrGroup,Integer,TriggerDelayAbsMax_RegAddr
TriggerDelayAbsMin,0x00010224,RegAddrGroup,Integer,TriggerDelayAbsMin_RegAddr
TriggerDownDelay,0x2001006c,RegAddrGroup,Integer,TriggerDownDelay_RegAddr
TriggerIO,0x2001005c,RegAddrGroup,Integer,TriggerIO_RegAddr
TriggerInq,0x00010210,RegAddrGroup,Integer,TriggerInq_RegAddr
TriggerMode,0x20010034,RegAddrGroup,Integer,TriggerMode_RegAddr
TriggerPackageResultMark,0x00030200,RegAddrGroup,Integer,TriggerPackageResultMark_RegAddr
TriggerSelectInq,0x00010214,RegAddrGroup,Integer,TriggerSelectInq_RegAddr
TriggerSoftware,0x2001017c,RegAddrGroup,Integer,TriggerSoftware_RegAddr
TriggerSource,0x20010038,RegAddrGroup,Integer,TriggerSource_RegAddr
TriggerSourceInq,0x000102f0,RegAddrGroup,Integer,TriggerSourceInq_RegAddr
TriggerUpDelay,0x20010068,RegAddrGroup,Integer,TriggerUpDelay_RegAddr
TyperecognitionCompareType,0x20640000,RegAddrGroup,Integer,TyperecognitionCompareType_RegAddr
TyperecognitionCurrentDetectModelName,0x206402d8,RegAddrGroup,Integer,TyperecognitionCurrentDetectModelName_RegAddr
TyperecognitionCurrentUsedModelName,0x206403d8,RegAddrGroup,Integer,TyperecognitionCurrentUsedModelName_RegAddr
TyperecognitionDatasetID,0x20640358,RegAddrGroup,Integer,TyperecognitionDatasetID_RegAddr
TyperecognitionDeleteModelName,0x2064018c,RegAddrGroup,Integer,TyperecognitionDeleteModelName_RegAddr
